"","V1","V2","V3","V4","V5","V6"
"3501",0,0,0,0,0,0
"3502",0,0,0,0,0,0
"3503",0,0,0,0,0,0
"3504",0,0,0,0,0,0
"3505",0.369769869727187,0.338741918845712,0.492049088271352,0.301977328569598,0.2923438982712,0
"3506",0.00925387230055227,0.00482933916791109,0.0203951942452782,0,0.0132853948239957,0
"3507",0,0.00551780426934266,0.0102019508742079,0,0.0111464981396636,0
"3508",0.0501695029105977,0.0551729956757899,0.160438840303409,0.149294482185541,0.199856494331588,0.180321936221995
"3509",0,0.00419312125554816,0,0,0,0
"3510",0.0388746837752081,0.0496055378231986,0.00887711448435693,0,0,0
"3511",0.00699507737484225,0.00378908512683492,0.00811116646412984,0.00746674742447954,0,0
"3512",0,0,0,0,0,0
"3513",0.509074154010333,0.342965330855313,0.856790997955027,0.40330097640949,0.520668294575794,0
"3514",0,0,0.00906483586949018,0,0,0
"3515",0,0,0,0,0,0
"3516",0.00406431879536222,0.011839037689943,0,0.0144713634122512,0,0
"3517",0.0041217035834053,0.0246650410959671,0.00908460695210044,0.00730181580317935,0,0
"3518",0.00336871659893146,0.00410015139289215,0,0,0,0
"3519",0.298952446762535,0.324898142391897,0.277226449395554,0.284622141028352,0.0954119214218332,0.0844458067592227
"3520",0.0870245471835538,0.056930219931924,0.0255162707915143,0.0560176542359374,0.0260866733900334,0
"3521",0.057529390566444,0.0128973818943765,0.0515537702650429,0.0546903588441421,0.00999539214097101,0
"3522",0.23274201903295,0.200937637555732,0.418173885342308,0.26047079225515,0.270072915178488,0.149280560266219
"3523",0.0678398446123439,0.0754953442626756,0.0685583696808447,0.0465999583746625,0,0.0351926204952292
"3524",0.109180640772113,0.125610828631121,0.105912252618442,0.069414510594071,0.0137944158795399,0.116417472732797
"3525",0.00712947413742313,0.0207675154158565,0,0.0156391934236057,0,0.0433682775025956
"3526",0.0298057003790559,0.0657716721268561,0.0736075419134771,0.0577231601100008,0,0
"3527",0.0298057003790559,0.0657716721268561,0.0736075419134771,0.0577231601100008,0,0
"3528",0.136249312945694,0.124590444920572,0.0901337938707217,0.11363872949161,0.0423336582360903,0.0437005529185877
"3529",0.0416884539602814,0.0343292539952916,0.0226527006873204,0.0703691490690431,0,0.0394062415205022
"3530",0.22558982812708,0.170045409834389,0.130109962544005,0.123546738456582,0.123598968862195,0.0918600811323445
"3531",0,0,0,0,0,0
"3532",0.291839301586671,0.289700447209156,0.386794363792855,0.498394754763482,0.495917762647823,0.0869264222585104
"3533",0.935237750615618,0.698972811123929,0.338001689064076,0.505522634379334,1.0541720479972,0.0910193401818797
"3534",0,0,0.0482912785588097,0.0368341063451138,0.0126471289684087,0
"3535",0.00385077400211531,0.00837548639630978,0,0,0,0
"3536",0.0763147906222376,0.100736320339463,0,0,0,0
"3537",0,0,0,0,0.0126039794099954,0.0386558467135422
"3538",0.0479979547422314,0.0482451880946234,0.016306048656136,0,0,0
"3539",0.0120341482850596,0,0,0,0,0
"3540",0,0.00498833791104149,0,0,0,0
"3541",0,0,0,0,0,0
"3542",0,0,0,0,0,0
"3543",0,0.00390734257242745,0,0,0.013522078597423,0
"3544",0,0,0,0,0,0
"3545",0.00363343994127348,0,0,0.0324093250175232,0,0
"3546",0,0,0,0,0,0
"3547",0,0,0,0,0,0
"3548",0,0,0,0,0,0
"3549",0,0,0,0,0,0
"3550",0,0.00424753037713376,0,0,0,0
"3551",0.00376849202035732,0,0,0,0,0
"3552",0,0,0,0,0,0
"3553",0,0,0,0,0,0
"3554",0,0,0,0,0,0
"3555",0,0,0,0,0,0
"3556",0.224661194741959,0.219744070325937,0.138093309098965,0.0958509142624882,0.0564884558887664,0
"3557",0.0118913989809736,0.0171759137988317,0.00738805158465038,0.00765224076691868,0.0134932880207165,0
"3558",0.155806162238953,0.17240333587875,0.212015212035618,0.196636392155309,0.217982264842964,0.368059580090438
"3559",0.122102329775038,0.0876284215384749,0.0974231480177365,0.102680517392837,0.159361894773935,0.156705798154053
"3560",0.0937524616344787,0.0715384665875616,0.148414860843906,0.14719226255566,0.30415797343507,0.312742536930062
"3561",0.0937524616344787,0.0715384665875616,0.148414860843906,0.14719226255566,0.30415797343507,0.312742536930062
"3562",0.0681609029981955,0.0209968327798458,0.123916272440441,0.0929543864862622,0.146854282040311,0.138278072968123
"3563",0.0681609029981955,0.0209968327798458,0.123916272440441,0.0929543864862622,0.146854282040311,0.138278072968123
"3564",0,0,0,0,0,0
"3565",0,0,0,0,0,0
"3566",0.0876101644732351,0.0754239452436848,0.0356308444672475,0.0413921853757875,0.013169894591946,0.0464977895192133
"3567",0.109269876490174,0.0987216717226301,0.117405988088458,0.231995141415089,0.140410840087061,0.100835356431106
"3568",0.0226200014347426,0.0466081144115122,0.00852589960587813,0.0224205767134944,0,0
"3569",0.112287111650921,0.141603293554038,0.23875092673107,0.179559946369616,0.219571009744406,0.248815549622259
"3570",0.0398774391518386,0.0438437364201551,0.00814717720505462,0.0349489607165175,0.0275974966840491,0.0907747370800184
"3571",0.0190351120845875,0.0406018179162718,0.0226184042249484,0.00829680507377069,0,0
"3572",0.0221308989986305,0.0338825498994201,0,0.00664315592448791,0,0
"3573",0.0128646836098298,0.0094330191834831,0.048071207846523,0.0180406484991413,0.0371183903364724,0
"3574",0.0260454782427855,0.0338264094523312,0.0174082957834396,0.00682239887740255,0,0.0417325249781452
"3575",0.0646896039997872,0.0764165267119211,0.100891487908902,0.0798274767774804,0,0.077575121100585
"3576",0,0,0,0,0,0
"3577",0,0,0,0,0,0
"3578",0,0,0,0,0,0
"3579",0,0,0,0,0,0
"3580",0,0,0,0,0,0
"3581",0,0,0,0,0,0
"3582",0,0,0,0,0,0
"3583",0,0,0,0,0,0
"3584",0,0,0,0,0,0
"3585",0.00349877812221521,0,0.0268296346815688,0,0,0
"3586",0.0199487138648373,0.00503555858064089,0,0,0.0130815350359382,0
"3587",0,0,0,0,0,0
"3588",0,0,0,0,0,0
"3589",0,0,0,0,0,0
"3590",0,0,0,0,0,0
"3591",0,0,0,0,0,0
"3592",0,0,0,0,0,0
"3593",0,0,0,0,0,0
"3594",0,0,0,0,0,0
"3595",0,0,0,0,0,0
"3596",0,0,0.00847682650628052,0,0,0
"3597",0,0,0.00847682650628052,0,0,0
"3598",0,0,0,0,0,0
"3599",0,0,0,0,0,0
"3600",0,0,0,0,0,0
"3601",0,0,0,0,0,0
"3602",0,0,0,0,0,0
"3603",0.0635689025243319,0.0630333180388154,0.00738805158465038,0.0237729895036924,0.0269257389319677,0.0397975352231776
"3604",0,0,0,0,0,0
"3605",0,0,0,0,0,0
"3606",0,0,0,0,0,0
"3607",0,0,0,0,0,0
"3608",0,0,0,0,0,0
"3609",0,0,0,0,0,0
"3610",0,0,0,0,0,0
"3611",0,0.00450069465035995,0.022850257129025,0.113050257983807,0,0
"3612",0.00355398336496099,0.00355214435676598,0,0,0,0
"3613",0,0,0,0,0,0
"3614",0,0,0,0,0,0
"3615",0,0,0,0,0,0
"3616",0,0,0,0,0,0
"3617",0,0,0,0,0,0
"3618",0,0,0,0,0,0
"3619",0,0,0,0,0,0
"3620",0,0,0,0,0,0
"3621",0,0,0,0,0,0
"3622",0,0,0,0,0,0
"3623",0,0,0,0,0,0
"3624",0,0,0,0,0,0
"3625",0.00303775898065261,0.0323153764743366,0.0256368278691598,0.0143396520333555,0,0.0879289505253702
"3626",0.0953831070389082,0.113368421411977,0.039965695896601,0.0162032819679197,0.0247920072091349,0.0396557666642919
"3627",0,0,0.00791832179529084,0,0,0
"3628",0.00378110145994036,0,0,0.00784145541605583,0,0
"3629",0.149962974629836,0.109912101238487,0.230855689239212,0.193980036119505,0.388322784784754,0.237751642260427
"3630",0.0767449718595098,0.107139614822078,0.126655183750596,0.0960158487850122,0.0604874448256637,0
"3631",0.164733158625868,0.136519469931253,0.147493409586162,0.19469735466246,0.0489257211924907,0.0425691421206524
"3632",0.164733158625868,0.136519469931253,0.147493409586162,0.19469735466246,0.0489257211924907,0.0425691421206524
"3633",0,0,0,0,0,0
"3634",0,0,0,0,0,0
"3635",0.0555574027444151,0.0378616352050925,0.166026616052067,0.146429093224996,0.0929642301190546,0
"3636",0.0555574027444151,0.0378616352050925,0.166026616052067,0.146429093224996,0.0929642301190546,0
"3637",0.215883840727695,0.145560045305317,0.472160088109322,0.286259241563727,0.204532232248096,0
"3638",0.138587443628465,0.0623662864307308,0.222354657448503,0.32709297897786,0.149351773232829,0.0489481459425578
"3639",0.148432145031329,0.109400349789726,0.171885516066749,0.198113131033378,0.383581966984292,0.263368659768081
"3640",0,0.0132901049978172,0.0169013330604789,0,0,0
"3641",0.131035380634705,0.134109779082014,0.164606264716729,0.304277978621189,0.247829713371331,0.0339438572076935
"3642",0.0106513162045643,0.0162740655738361,0.128722785317258,0.152900695724326,0.0909140623368862,0.12925590763539
"3643",0.139280078774424,0.13565206401392,0.0161220779636944,0.0317586710646843,0.0241055928865932,0.0870011255489046
"3644",0.0707466248148216,0.117389496171013,0.0837450650168831,0.0393333379175798,0.024022241785916,0.0327047676282482
"3645",0.0480051066644606,0.0293354702543986,0.025738563647625,0.0387167935714024,0.0136360745866853,0.136742582417093
"3646",0.94407965757738,0.694274088669465,0.885177013568856,1.03905384595619,1.54353122603623,2.09339633275499
"3647",0.0557834612316872,0.0345737846639431,0.025088110031569,0.0404935743227425,0.0750617179172831,0.0878277726448608
"3648",0.0546766700528287,0.0100524668789214,0.0209394728468409,0.0289829752032805,0.0131999776155015,0
"3649",0.137361971772682,0.074777069431909,0.00986700202632784,0.04089393448444,0.170421814701391,0
"3650",0.0927362060621281,0.129719719381299,0.0917612241374838,0.155438415257067,0.062693398696845,0.0902183153151288
"3651",0.140682447513278,0.154756172115075,0.21802309397528,0.159999618694851,0.396133881993911,1.21587567811389
"3652",0.11518027819803,0.0589588064056598,0.174038299271896,0.111562020326261,0.0486554448241358,0
"3653",0.128193157239506,0.102644332590323,0.216449494807139,0.225607107481256,0.170403113532268,0.302519957949077
"3654",0.365813521365528,0.327862817628345,0.471037998935458,0.530732685835502,0.535780134913202,0.635250420820664
"3655",0.069827043191485,0.0262831567130232,0.0523292244154179,0.0175181594897027,0.0124222883526697,0.0445521040245785
"3656",0.11335718397827,0.0972044742477471,0.0603378452996674,0.0814534115142879,0.027599954169539,0
"3657",0.0736418757414783,0.07762502027909,0.0582314592058146,0.110171077047866,0.0135852435550299,0.0802525458619367
"3658",0.240852177827223,0.194110790822431,0.184670307510868,0.327818998492751,0.168388620092229,0.364881824710623
"3659",0.00546494363932264,0.00553745293376746,0,0.0560165376300641,0.0153687410965224,0
"3660",0.0656483599374128,0.0521944322818737,0.0378965733142215,0.0532044387333443,0.0152328143855851,0.031449978916506
"3661",0.15613149400711,0.175946356562827,0.306941220175952,0.203357918773016,0.0253827751514608,0.179827104908695
"3662",0.045997185333151,0.0282071627900075,0.0670095412683038,0.00832229482908462,0.0781389167139795,0.0868222377463278
"3663",0.00520732753375821,0.0103214899133303,0.0213671399700797,0,0,0.087658787024674
"3664",0.11925009302411,0.0770914635250076,0.128663184283398,0.122005210790317,0.173269354766438,0.0456911112937869
"3665",0.055615601941333,0.0424048998244615,0.0972588241363148,0.0709110641009059,0.0119766635540014,0
"3666",0.0607621145755455,0.0517220795206162,0.0886945845763779,0.0816372907067715,0.0557256926557092,0
"3667",0.100969443846754,0.13346524991664,0.124323613581224,0.0407476767741654,0.0121594269284753,0
"3668",0.0535304438937442,0.0195377445754839,0.0203767177571948,0.0290887258741306,0.0751320798438213,0.0486609979111737
"3669",0,0,0,0,0,0
"3670",0,0,0,0,0,0
"3671",0.370703407269905,0.374236221022684,0.676286993367779,0.262402236521501,0.192980616711973,0.0402865537484927
"3672",0.0966645318837312,0.104593108528557,0.0165452377022319,0.00753783538997279,0.0738358236428719,0.0440646166251981
"3673",0,0.0116606955735264,0.0225789530702325,0,0,0
"3674",0,0,0,0,0,0
"3675",0,0,0,0.00787810948487452,0,0
"3676",0.0393859741247987,0.0469804770414675,0.0708560399668152,0.123451842695858,0.0150717236456302,0.0382884269000494
"3677",0,0,0,0,0,0
"3678",0,0,0,0,0,0
"3679",1.38536677900962,0.942337575201623,1.40287591404239,0.284962268565964,2.29450048601644,0.0991605329247761
"3680",0.0285819205889705,0.0300638262755537,0.0274024186099495,0.00870882679883221,0.0128212465529221,0
"3681",0.211629981319218,0.186794029510009,0.241226576273997,0.23153865298626,0.0356305568807605,0
"3682",0.642052236490203,0.401782946930891,0.743407337395707,0.556232389784726,0.912097132757486,0.318077428132943
"3683",0.0351325150729551,0.0084571508672984,0.0166998765968782,0.0157364083664897,0,0
"3684",0.151977606174468,0.126705092888912,0.142097734067225,0.222513188786277,0.279752055718887,0.0543912495139304
"3685",0.439404034292382,0.453526716850669,0.809626895892959,0.552829589460083,1.06053606243941,1.81576578790627
"3686",0.0159999483518199,0.029992967006778,0.0179607218282631,0.0309985550942531,0.0135773806068729,0
"3687",0.11537173725028,0.172020740022692,0.151828364597696,0.0745898203353012,0,0
"3688",0.250741397219342,0.212288421666387,0.315112685849339,0.295428717744374,0.485968468122634,0.665565901978187
"3689",3.07068301620661,2.82264928657072,3.01654542605099,2.77056772128876,3.06099772953902,1.93350987015412
"3690",0,0,0,0,0,0
"3691",0.449315936132773,0.299151778915142,0.658882523501791,0.807652417102619,1.4533984052868,0.949076905855608
"3692",1.44017331104975,1.17034029891101,1.71909999979415,1.48462844254034,2.12799157627043,1.86960616468507
"3693",1.31506803755809,0.923250270085783,1.45983318020663,1.38553222204977,1.87642413864553,2.09764214529951
"3694",0,0,0,0,0,0
"3695",0,0,0,0,0,0
"3696",1.72330586636676,1.1434457353696,2.00387301774012,2.03350527542222,2.48580443237031,2.87336743805978
"3697",0,0.0139061651670252,0.00770966121326729,0,0,0
"3698",1.79160914566213,1.27507907556939,2.30006267578449,2.18615738847346,2.37519085456331,2.04111785583657
"3699",0,0,0,0,0,0
"3700",1.67132727003888,1.44298014566405,2.2638274198075,2.23154507079292,2.53370750941954,2.94869051489798
"3701",0.897160481077555,0.772940723762276,0.874672833395935,0.900131290027095,1.2749999136183,0.983243537806902
"3702",0.60987352925623,0.432787347101709,0.861318069847266,0.883801502341177,0.866899766140107,1.94974996443441
"3703",0,0,0,0,0,0
"3704",0,0,0,0,0,0
"3705",1.56694829600753,1.31492230392156,1.6396890649121,1.94499390370565,2.13286183823621,1.76170902058467
"3706",1.56694829600753,1.31492230392156,1.6396890649121,1.94499390370565,2.13286183823621,1.76170902058467
"3707",0,0,0,0,0,0
"3708",0,0,0,0,0,0
"3709",0,0,0,0,0,0
"3710",0,0,0,0,0,0
"3711",0,0,0,0,0,0
"3712",0,0,0.145666991519744,0.00875430237178869,0.0134932880207165,0
"3713",0,0,0,0,0,0
"3714",0,0,0,0,0.0121771789442544,0
"3715",0,0,0,0,0,0
"3716",0,0,0,0,0,0
"3717",0,0,0.00843577933865018,0.0131560482665979,0.0132615097612839,0
"3718",0,0,0,0,0,0
"3719",0,0,0,0,0,0
"3720",0.0110652166501541,0.00797366131201199,0,0,0,0
"3721",0.00429754764696985,0.00367692118621779,0,0,0.0117596085051797,0
"3722",0.0295840248207033,0.0512647967284681,0.00766384660245318,0,0.00985180062444766,0.386140378365959
"3723",0,0,0,0,0,0.0504039464827567
"3724",0,0,0,0,0,0
"3725",0,0,0,0,0,0
"3726",0,0,0,0,0,0
"3727",0,0,0,0,0,0
"3728",0.0308594230831726,0.0420900432784178,0.00852589960587813,0.00722780738743808,0.0404675549935559,0
"3729",0,0,0,0,0,0
"3730",0,0,0,0,0,0
"3731",0.357052939383571,0.260618454887139,0.485673705884128,0.501825061122374,0.649167119493897,0.395385507911376
"3732",0,0,0.0728866564729411,0,0.0323783678074925,0
"3733",0.0752040301580347,0.0710923749427274,0.00732695860267593,0.0285741656340355,0.0228292553205529,0
"3734",0,0,0,0,0,0
"3735",0.107286765542041,0.0720621014678901,0,0.00859926023583254,0.0239105463878886,0
"3736",0,0,0,0,0,0
"3737",0,0,0.00938423053263906,0,0,0
"3738",0,0.00459964662615387,0.0085633288050314,0.0159806439282704,0.0407273893305531,0
"3739",0,0,0,0,0,0
"3740",0,0,0,0,0,0
"3741",0.00778754797286709,0.00872915959407937,0.0068141620985763,0.0378707219307447,0.0141806371008139,0.925712872947614
"3742",0.0327605165106827,0.0130744543059352,0.0177668480438933,0.0167748452947303,0.0625403455462865,0
"3743",0.0640796689694154,0.089661452457971,0.0738193304151722,0.124498493352547,0.0256430286190378,0.0478818289123183
"3744",0.0113228686138924,0.0157159467206145,0,0.00705952677402067,0,0
"3745",0.0719026908923213,0.0729318861090887,0.144610468779962,0.0205885471175969,0.169799851984948,0.0829855978106554
"3746",0.024181461664229,0.0252466118023544,0.0248466768252371,0.0326978940933152,0.0241731187121977,0.0349213025282453
"3747",0.0470572736725093,0.0204489653148835,0.0670407619020706,0.103293505066722,0.0558080546069135,0
"3748",0.106001780103163,0.0831186428998982,0.117970300772373,0.0695130813110588,0.013479260319977,0
"3749",0,0,0,0,0,0
"3750",0.201779870311835,0.19642435412913,0.152915637275001,0.141992487400974,0.229470767125174,0.0868824920194814
"3751",0.0926463950510604,0.0586000459755009,0.0436097687538969,0.0593024708945464,0.0474587689284103,0.0397272848064486
"3752",0.00393716266897995,0,0.00832046620979459,0.0157680651024678,0,0.0427832189747203
"3753",0.00375282305810571,0.00418027634462507,0.00772991381879015,0.00837025586275331,0,0
"3754",0.0054182853921923,0.00527787731854837,0,0,0,0
"3755",0.0237745019138931,0.0164766075485338,0.017249895628535,0.0149856299007686,0,0
"3756",0,0.010816119715152,0,0.0106180662993038,0.375873764773417,0.415732872834972
"3757",0,0,0,0,0,0
"3758",0,0,0,0,0,0
"3759",0,0,0,0,0,0
"3760",0,0,0,0,0,0
"3761",0,0,0,0,0,0
"3762",0,0,0,0,0,0
"3763",0,0,0,0,0,0
"3764",0,0,0,0,0,0
"3765",0,0,0,0,0,0
"3766",0.00507163915379652,0,0,0,0,0
"3767",0.024123019479098,0.0535542649849931,0.0409535514725938,0.055646789503955,0.0403853999333365,0.0984567330555493
"3768",0.00899584634434681,0.0232997816632582,0.019979654794121,0.0177671334172765,0.013689329829919,0
"3769",0,0,0,0,0,0.129029881019622
"3770",0.0155662734505849,0.0170305679580306,0,0,0,0
"3771",0,0,0.0111198365933633,0,0,0
"3772",0.165895715024937,0.162720952109249,0.380999054702851,0.366793974497274,0.114841792541687,0.266022070892898
"3773",0.0668464459646764,0.0785594457454881,0.0662835924531166,0.143967028868838,0.123323978111834,0.137883804343599
"3774",0,0,0,0,0,0
"3775",0,0,0,0,0,0
"3776",0.0441688536737713,0.0824317399880978,0.0273052440034682,0.0685414547843365,0.0295862672429582,0
"3777",0.0441688536737713,0.0824317399880978,0.0273052440034682,0.0685414547843365,0.0295862672429582,0
"3778",0.0703676226019378,0.0697894525010573,0.00776253293292293,0.0166966654434289,0.0237394395628484,0.0367593719358993
"3779",0.0703676226019378,0.0697894525010573,0.00776253293292293,0.0166966654434289,0.0237394395628484,0.0367593719358993
"3780",0.0325171585112543,0.0241996790613731,0,0,0,0
"3781",0.0325171585112543,0.0241996790613731,0,0,0,0
"3782",0.187323473236207,0.166179140883259,0.183612708522916,0.239409309125252,0.24718918661511,0.0853317432541462
"3783",0.0572900259755114,0.0607695600504789,0.0410530842143733,0.0300018775384406,0,0.0445689582206283
"3784",0.107538191466823,0.137345114515677,0.0517480859070335,0.0401707520096314,0,0.0839030526370232
"3785",0.0795203572477912,0.111728503870895,0.0171543999666805,0.0404160960338615,0.0135923912297948,0
"3786",0.0343664282976198,0.0312434112324656,0.0264419880139927,0.015521756171174,0.13938990452509,0.234324760250719
"3787",0,0,0,0,0,0
"3788",0.0485333627541357,0.0443854835621745,0.0616363228081266,0.0847256087654766,0.0126707523231527,0
"3789",0.144366834471955,0.149234718181279,0.289984811169062,0.25764252733526,0.145761482274506,0.0797716772427377
"3790",0.201077413725496,0.13537925073236,0.563924418929035,0.270839906374091,0.244809892390502,0.0411340601605693
"3791",0,0,0,0,0,0
"3792",0,0,0,0,0,0
"3793",0,0,0,0,0,0
"3794",0,0,0,0,0,0
"3795",0,0,0,0.0086509769803164,0,0
"3796",0.822615894954058,0.668259028450353,1.74402215767839,2.19144443779355,1.87391894259364,0.101998148211816
"3797",0.00478175971839255,0.0103026797370468,0.340422548284932,0.0495084126308822,0.0615056203207745,0
"3798",0.025906886724746,0.0161612607595496,0,0,0.0575319018540664,0
"3799",0.0257099975172154,0.026530322159401,0.0867313149393915,0.0695365075219511,0.0642184574001991,0.372719449697424
"3800",0,0,0,0,0,0
"3801",0,0,0,0,0,0.0464342257377794
"3802",0,0,0,0,0,0
"3803",0,0,0,0,0,0
"3804",0,0,0,0,0.0232563685385676,0
"3805",0.0694275235681002,0.0818461938455044,0.0336864656578286,0.00765224076691868,0.0250194149191253,0.0430981039841905
"3806",0.0419104571478981,0.0349356659628671,0.0273006791069478,0.0679706991590349,0.0118692952040367,0.0380437377051068
"3807",0.00562278504048311,0.00561219874789995,0,0.0347995275277239,0,0
"3808",0,0,0,0,0,0
"3809",0.124245879317887,0.127919296905076,0.123170078676403,0.0789881466156042,0.0128343823870221,0.090689471508297
"3810",0.119984763143976,0.0655951467586984,0.0653224336654233,0.0589766982186448,0.173007379362053,0.491020855693633
"3811",0,0,0,0,0,0
"3812",0.0164082631285161,0.0175101123326967,0.0169138260885234,0.0248136071313234,0,0.0451266799216351
"3813",0,0,0,0,0,0
"3814",0.0225380836991837,0.0198531921583365,0.00804035774930431,0,0,0
"3815",0.0225380836991837,0.0198531921583365,0.00804035774930431,0,0,0
"3816",0,0,0,0,0,0
"3817",0,0,0,0,0,0
"3818",0,0.00450274282463712,0.147995508004247,0.0512190454626855,0,0
"3819",0.110301126943715,0.156728050939209,0.0637377594072567,0.0544275306547617,0.151085739357736,0.0391238146443716
"3820",0.0295742838789886,0.0134090607660028,0.0348270463028722,0.0156750988655493,0.0126563653403273,0
"3821",0.109217472893719,0.060019644680944,0.0905263494839555,0.124463424395237,0.0318909553702602,0.044906381363375
"3822",0.235627892064223,0.233857101978861,0.148385021621708,0.0750183609816185,0.0137835785984607,0
"3823",0.00718332350938692,0.00824993457790267,0,0,0,0
"3824",0,0,0.0254500595712574,0.046418496407028,0,0
"3825",0.0220530488068819,0.0329074123893579,0.00760984241581808,0.0238570884886307,0,0.0414147756005393
"3826",0,0,0,0,0,0
"3827",0,0,0,0,0,0
"3828",0,0,0,0,0,0
"3829",0,0,0,0,0,0
"3830",0,0,0,0,0,0
"3831",0,0,0,0,0,0
"3832",0.0893802646441467,0.0756606967155858,0.0631272777551481,0.0981153252890181,0.112306599594232,0
"3833",0,0,0,0,0,0
"3834",0,0,0,0,0,0
"3835",0,0,0,0,0,0
"3836",0,0,0,0,0,0
"3837",0,0,0,0,0,0
"3838",0,0,0,0,0,0
"3839",0,0,0.0220576509385489,0,0,0
"3840",0.00472686814982028,0.00492279534743868,0,0.00910747345152123,0.0245845039199785,0
"3841",0.0905742412209845,0.0658379626245412,0.171870205039839,0.0627458539610209,0.0563420476837096,0.0439099857944577
"3842",0.0222730419857219,0.0330648693612847,0,0,0,0
"3843",0.0268110899007438,0.0274244960055155,0.0272372135117206,0.0701908371096971,0.041689718662972,0
"3844",0.171466506415151,0.173431730486746,0.135269181500754,0.173561244079888,0.247814325463047,0.0406797272047341
"3845",0.0730361107330585,0.0322429694653598,0.0658005917240063,0.0680715171858988,0.0952627649514474,0.0475658510522303
"3846",0.0316024700529735,0.0378975323408822,0.0487408024097412,0.0468454116782218,0.013334911989602,0.0416019114337127
"3847",0,0,0,0,0,0
"3848",0,0,0,0,0,0
"3849",0,0,0,0,0,0
"3850",0.0554912746957635,0.052140442621861,0.0765155715821483,0.0631786372909477,0.0672675495329605,0.0462750350191002
"3851",0.0554912746957635,0.052140442621861,0.0765155715821483,0.0631786372909477,0.0672675495329605,0.0462750350191002
"3852",0,0,0,0,0.0252293447625343,0
"3853",0,0,0,0.0101724011101217,0,0
"3854",0,0,0,0.00947702115364861,0.26489635138554,0
"3855",0.0080211968326963,0.00421745223204849,0,0,0,0
"3856",0,0,0,0,0,0
"3857",0.00805987622578931,0.00874803767146242,0,0,0.185531813957353,0
"3858",0,0,0.0241598687961063,0,0,0
"3859",0.0242703110532083,0.0286256753352587,0.0300480496214235,0.0253330005442946,0.0251652157288741,0.0430981039841905
"3860",0,0,0,0,0,0
"3861",0,0,0,0,0,0
"3862",0,0,0,0,0,0
"3863",0.564527331881976,0.430926870616366,0.161880173662411,0.158927635198018,0.293713206074168,0
"3864",0,0,0,0,0,0
"3865",0,0,0,0,0,0
"3866",0,0,0,0,0,0
"3867",0,0,0,0,0,0
"3868",0,0,0,0,0,0
"3869",0,0,0,0,0,0
"3870",0.310851809597918,0.21701875674727,0.387959851043955,0.370886797542783,0.292973065198384,0.417000055989213
"3871",0,0,0,0,0,0
"3872",0.218820026323647,0.212726683135858,0.241464781911619,0.331217985458309,0.129553060411661,0.0421383900802547
"3873",0.10001772205995,0.0920332177439929,0.0515924083405751,0.0453155397395983,0.0505806169123432,0
"3874",0.0114941094172235,0.0224556592690255,0.0143370396017096,0,0,0
"3875",0.0703183481432074,0.0461368742379856,0.0335323293739084,0.0318499059626917,0.0264026239689196,0
"3876",0.0347031501512374,0.0767966790163628,0.0169220854225505,0.0247091196482625,0,0
"3877",0.146156060178125,0.167987328192712,0.218089223103373,0.159816406826723,0.145023335888319,0.41817544795551
"3878",0.0379507880417809,0.0706889786184777,0.0793433723832093,0.0427934730666248,0.0128075770674744,0
"3879",0,0,0,0,0,0
"3880",0.844224956965604,0.585994590430686,0.589396969367737,0.730331810970888,0.925388966651068,0.865273985648513
"3881",0,0,0,0,0,0
"3882",0,0,0,0,0,0
"3883",0.0201966732244509,0.029419986003353,0.0146877311292585,0.00790854312998454,0,0.0395632257120497
"3884",0.157026258706229,0.214564497668927,0.125558034257764,0.10354105964527,0.0973223510170181,0
"3885",0.157026258706229,0.214564497668927,0.125558034257764,0.10354105964527,0.0973223510170181,0
"3886",0,0,0,0,0,0
"3887",0.0738108943964403,0.0840793140139302,0.104979604972831,0.0902601222563977,0.047890368668143,0
"3888",0,0,0,0,0,0
"3889",0,0,0,0,0,0
"3890",0,0,0,0,0,0
"3891",0,0,0,0,0,0
"3892",0,0,0,0,0,0
"3893",0.0249060621783194,0.0351543755483416,0.0846030243063254,0.274042254014812,1.42867265389214,0.171662909450395
"3894",0,0,0,0,0,0
"3895",0,0,0,0,0,0
"3896",0,0,0,0,0,0
"3897",0.00983493263039103,0.0300655106717363,1.11363819299484,2.73132026211961,0.204372441443141,0.0648658305899564
"3898",0,0,0,0,0,0
"3899",0,0,0,0,0,0
"3900",0,0,0,0,0,0
"3901",0,0,0.0103190287210573,0,1.13075105614425,0.0463262963688626
"3902",0.465768428483896,0.407136617029641,0.67156822896659,0.73502907042127,0.604645016669501,0.225115182980475
"3903",0.465768428483896,0.407136617029641,0.67156822896659,0.73502907042127,0.604645016669501,0.225115182980475
"3904",0.465768428483896,0.407136617029641,0.67156822896659,0.73502907042127,0.604645016669501,0.225115182980475
"3905",0.465768428483896,0.407136617029641,0.67156822896659,0.73502907042127,0.604645016669501,0.225115182980475
"3906",0.465768428483896,0.407136617029641,0.67156822896659,0.73502907042127,0.604645016669501,0.225115182980475
"3907",0.465768428483896,0.407136617029641,0.67156822896659,0.73502907042127,0.604645016669501,0.225115182980475
"3908",0.465768428483896,0.407136617029641,0.67156822896659,0.73502907042127,0.604645016669501,0.225115182980475
"3909",0.465768428483896,0.407136617029641,0.67156822896659,0.73502907042127,0.604645016669501,0.225115182980475
"3910",0.465768428483896,0.407136617029641,0.67156822896659,0.73502907042127,0.604645016669501,0.225115182980475
